stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage2,61,461.0,0.06960637867450714,0.06959338578940491,-5.122202397031539e-05,8.687410879958807e-06,8.687410879958807e-06
Stage2,62,462.0,0.06943616271018982,0.06954809028867132,-4.4254691391167056e-05,5.353643355587162e-06,5.353643355587162e-06
Stage2,63,463.0,0.06946807354688644,0.06950487640662258,-4.0514737259141065e-05,5.227498448719808e-06,5.227498448719808e-06
Stage2,64,464.0,0.06945744901895523,0.06946706081415303,-3.379969449372744e-05,6.857932454744364e-06,6.857932454744364e-06
Stage2,65,465.0,0.06938298791646957,0.06943727701763512,-2.6798872349652336e-05,3.97782610417341e-06,3.97782610417341e-06
Stage2,66,466.0,0.06939361989498138,0.06941346306945373,-2.584404228538062e-05,-1.8075939928266505e-06,1.8075939928266505e-06
Stage2,67,467.0,0.06936170905828476,0.06938558893306436,-3.0414060335305637e-05,-3.537978905017447e-06,3.537978905017447e-06
Stage2,68,468.0,0.06932979077100754,0.06935263494878312,-3.2920000095415514e-05,1.0802343582486107e-07,1.0802343582486107e-07
Stage2,69,469.0,0.06930851191282272,0.06931974893287353,-3.0198013463655915e-05,2.948544480251697e-06,2.948544480251697e-06
Stage2,70,470.0,0.06937233358621597,0.0692922389218558,-2.702291113491212e-05,3.276434632364794e-06,3.276434632364794e-06
Stage2,71,471.0,0.06938298046588898,0.0692657031106037,-2.3645144198926327e-05,3.866011265344499e-06,3.866011265344499e-06
Stage2,72,472.0,0.0694042518734932,0.06924494863345795,-1.9290888604223122e-05,4.069925798110691e-06,4.069925798110691e-06
Stage2,73,473.0,0.06928722560405731,0.06922712133339526,-1.5505292602704945e-05,3.96566174488619e-06,3.96566174488619e-06
Stage2,74,474.0,0.06931913644075394,0.06921393804825254,-1.1359565114450743e-05,4.924431824444159e-06,4.924431824444159e-06
Stage2,75,475.0,0.06928722560405731,0.06920440220316636,-5.656428953816628e-06,5.522722713455913e-06,5.522722713455913e-06
Stage2,76,476.0,0.06924467533826828,0.06920262519034491,-3.141196875389163e-07,4.388472022571338e-06,4.388472022571338e-06
Stage2,77,477.0,0.06920212507247925,0.06920377396379128,3.120515091326048e-06,5.40510088202148e-06,5.40510088202148e-06
Stage2,78,478.0,0.06924467533826828,0.06920886622052756,1.0496082076504043e-05,9.846060357584369e-06,9.846060357584369e-06
Stage2,79,479.0,0.06924467533826828,0.06922476612794429,2.2812635806494785e-05,1.2020116457383406e-05,1.2020116457383406e-05
Stage2,80,480.0,0.06917019933462143,0.06925449149214055,3.4536314991270856e-05,1.23883131279319e-05,1.23883131279319e-05
Stage2,81,481.0,0.0691382959485054,0.06929383875792683,4.7589262062358584e-05,1.4660827606833432e-05,1.4660827606833432e-05
Stage2,82,482.0,0.0692659541964531,0.06934967001626527,6.385797020493772e-05,1.610475939359604e-05,1.610475939359604e-05
Stage2,83,483.0,0.0694148913025856,0.0694215546983367,7.979878084955067e-05,1.6035964330706615e-05,1.6035964330706615e-05
Stage2,84,484.0,0.06948935985565186,0.06950926757796437,9.592989886635095e-05,1.7907152897737172e-05,1.7907152897737172e-05
Stage2,85,485.0,0.06959573924541473,0.0696134144960694,0.00011561308664502501,2.081063752625359e-05,2.081063752625359e-05
Stage2,86,486.0,0.06973405182361603,0.06974049375125442,0.00013755117391885813,2.314143872819696e-05,2.314143872819696e-05
Stage2,87,487.0,0.0698297992348671,0.06988851684390712,0.00016189596410141893,2.2728386948080853e-05,2.2728386948080853e-05
Stage2,88,488.0,0.07002128660678864,0.07006428567945726,0.00018300794781501983,2.1515451224748267e-05,2.1515451224748267e-05
Stage2,89,489.0,0.07020212709903717,0.07025453273953716,0.00020492686655091547,2.376690758577188e-05,2.376690758577188e-05
Stage2,90,490.0,0.07046807557344437,0.07047413941255909,0.0002305417629865636,2.3189634129908154e-05,2.3189634129908154e-05
Stage2,91,491.0,0.07071276754140854,0.07071561626551029,0.0002513061348107318,2.0030538796091818e-05,2.0030538796091818e-05
Stage2,92,492.0,0.07101064175367355,0.07097675168218055,0.00027060284057874723,2.162345582505318e-05,2.162345582505318e-05
Stage2,93,493.0,0.07125532627105713,0.07125682194666778,0.00029455304646083813,2.538018110927534e-05,2.538018110927534e-05
Stage2,94,494.0,0.07159573584794998,0.07156585777510223,0.0003213632027972979,2.281915252171432e-05,2.281915252171432e-05
Stage2,95,495.0,0.0718936026096344,0.07189954835226238,0.00034019135150426677,1.5849516922832735e-05,1.5849516922832735e-05
Stage2,96,496.0,0.07225530594587326,0.07224624047811076,0.0003530622366429634,1.715672106253341e-05,1.715672106253341e-05
Stage2,97,497.0,0.07260636240243912,0.0726056728255483,0.0003745047936293336,2.3614804122270433e-05,2.3614804122270433e-05
Stage2,98,498.0,0.07296807318925858,0.07299525006536943,0.00040029184488750424,2.3528680375611843e-05,2.3528680375611843e-05
Stage2,99,499.0,0.07337234169244766,0.07340625651532331,0.0004215621543805573,1.9743497248831537e-05,1.9743497248831537e-05
Stage2,100,500.0,0.07381913810968399,0.07383837437413054,0.0004397788393851673,1.8798924823575786e-05,1.8798924823575786e-05
Stage2,101,501.0,0.07427659630775452,0.07428581419409365,0.00045916000402770885,1.9209255811988846e-05,1.9209255811988846e-05
Stage2,102,502.0,0.07478722929954529,0.07475669438218596,0.000478197351009145,1.8894250101313126e-05,1.8894250101313126e-05
Stage2,103,503.0,0.07521276921033859,0.07524220889611194,0.0004969485042303351,1.9045929577122395e-05,1.9045929577122395e-05
Stage2,104,504.0,0.07579788565635681,0.07575059139064663,0.0005162892101633898,1.9501866082446973e-05,1.9501866082446973e-05
Stage2,105,505.0,0.07624467462301254,0.07627478731643872,0.000535952236395229,2.057488436241553e-05,2.057488436241553e-05
Stage2,106,506.0,0.07679787278175354,0.07682249586343709,0.0005574389788882209,2.1994504382567837e-05,2.1994504382567837e-05
Stage2,107,507.0,0.07740426063537598,0.07738966527421516,0.0005799412451603647,2.2204430650100276e-05,2.2204430650100276e-05
Stage2,108,508.0,0.07804255932569504,0.07798237835375782,0.0006018478401884214,2.1749140014959423e-05,2.1749140014959423e-05
Stage2,109,509.0,0.07856382429599762,0.078593360954592,0.0006234395251902836,2.164331129460989e-05,2.164331129460989e-05
Stage2,110,510.0,0.07911700755357742,0.07922925740413839,0.0006451344627776412,1.923323550827652e-05,1.923323550827652e-05
Stage2,111,511.0,0.07981915026903152,0.07988362988014729,0.0006619059962068366,1.6941067288302886e-05,1.6941067288302886e-05
Stage2,112,512.0,0.08056382089853287,0.08055306939655206,0.000679016597354247,1.7358051361143073e-05,1.7358051361143073e-05
Stage2,113,513.0,0.08109574019908905,0.08124166307485578,0.0006966220989291227,1.5666523196958965e-05,1.5666523196958965e-05
Stage2,114,514.0,0.08182978630065918,0.0819463135944103,0.0007103496437481649,1.2029402559968205e-05,1.2029402559968205e-05
Stage2,115,515.0,0.08249998837709427,0.08266236236235211,0.0007206809040490592,9.732568215181647e-06,9.732568215181647e-06
Stage2,116,516.0,0.08331913501024246,0.08338767540250842,0.0007298147801785282,7.916989654608436e-06,7.916989654608436e-06
Stage2,117,517.0,0.08399999141693115,0.08412199192270917,0.000736514883358276,4.263409028308629e-06,4.263409028308629e-06
Stage2,118,518.0,0.08479788154363632,0.08486070516922498,0.0007383415982351454,-1.618966184481485e-07,1.618966184481485e-07
Stage2,119,519.0,0.08550000935792923,0.08559867511917946,0.0007361910901213797,-5.292532622169083e-06,5.292532622169083e-06
Stage2,120,520.0,0.08631916344165802,0.08633308734946774,0.0007277565329908073,-1.3154599390306082e-05,1.3154599390306082e-05
Stage2,121,521.0,0.08705318719148636,0.08705418818516107,0.0007098818913407676,-1.870637514892609e-05,1.870637514892609e-05
Stage2,122,522.0,0.08782979100942612,0.08775285113214927,0.0006903437826929551,-2.0122064759896252e-05,2.0122064759896252e-05
Stage2,123,523.0,0.0885000228881836,0.08843487575054698,0.0006696377618209751,-2.5483182052150888e-05,2.5483182052150888e-05
Stage2,124,524.0,0.08921276032924652,0.08909212665579122,0.0006393774185886533,-3.434512875345394e-05,3.434512875345394e-05
Stage2,125,525.0,0.08981914818286896,0.08971363058772429,0.0006009475043140672,-3.931556616136936e-05,3.931556616136936e-05
Stage2,126,526.0,0.0904361680150032,0.09029402166441935,0.0005607462862659146,-3.9848648459975267e-05,3.9848648459975267e-05
Stage2,127,527.0,0.0911169946193695,0.09083512316025612,0.0005212502073941166,-4.134641048435944e-05,4.134641048435944e-05
Stage2,128,528.0,0.09161699563264847,0.09133652207920759,0.0004780534652971957,-4.1366853433942585e-05,4.1366853433942585e-05
Stage2,129,529.0,0.09206382930278778,0.09179123009085051,0.0004385165005262315,-3.7879811441442895e-05,3.7879811441442895e-05
Stage2,130,530.0,0.09252128005027771,0.09221355508026005,0.00040229384241430993,-3.5029429999260814e-05,3.5029429999260814e-05
Stage2,131,531.0,0.09294680505990982,0.09259581777567913,0.00036845764052770985,-3.0046101745798137e-05,3.0046101745798137e-05
Stage2,132,532.0,0.09325531870126724,0.09295047036131547,0.00034220163892271366,-2.2983474967534778e-05,2.2983474967534778e-05
Stage2,133,533.0,0.09357448667287827,0.09328022105352456,0.0003224906905926403,-1.577330009768646e-05,1.577330009768646e-05
Stage2,134,534.0,0.0937553271651268,0.09359545174250075,0.00031065503872734074,-7.70541452514012e-06,7.70541452514012e-06
Stage2,135,535.0,0.09400000423192978,0.09390153113097924,0.00030707986154236006,8.645508239001065e-07,8.645508239001065e-07
Stage2,136,536.0,0.0941595807671547,0.09420961146558547,0.00031238414037514095,9.298026983649288e-06,9.298026983649288e-06
Stage2,137,537.0,0.09447872638702393,0.09452629941172952,0.00032567591550965863,1.546314170958879e-05,1.546314170958879e-05
Stage2,138,538.0,0.09462765604257584,0.09486096329660479,0.00034331042379431853,2.088550761129848e-05,2.088550761129848e-05
Stage2,139,539.0,0.09488297253847122,0.09521292025931816,0.0003674469307322556,2.6378673052555174e-05,2.6378673052555174e-05
Stage2,140,540.0,0.09517022222280502,0.0955958571580693,0.0003960677698994289,2.912636697503107e-05,2.912636697503107e-05
Stage2,141,541.0,0.09553191810846329,0.09600505579911701,0.00042569966468231774,3.318577840591419e-05,3.318577840591419e-05
Stage2,142,542.0,0.09600000083446503,0.09644725648743394,0.00046243932671125726,3.8794956371282496e-05,3.8794956371282496e-05
Stage2,143,543.0,0.09658512473106384,0.09692993445253953,0.0005032895774248827,3.94485818913555e-05,3.94485818913555e-05
Stage2,144,544.0,0.09715955704450607,0.0974538356422837,0.0005413364904939683,3.7027209686759516e-05,3.7027209686759516e-05
Stage2,145,545.0,0.09769149869680405,0.09801260743352747,0.0005773439967984018,3.617895046257452e-05,3.617895046257452e-05
Stage2,146,546.0,0.09841490536928177,0.0986085236358805,0.0006136943914191173,3.477438775012151e-05,3.477438775012151e-05
Stage2,147,547.0,0.09918086975812912,0.0992399962163657,0.0006468927722986448,2.9973461410308377e-05,2.9973461410308377e-05
Stage2,148,548.0,0.09990425407886505,0.0999023091804778,0.0006736413142397341,2.265718357485555e-05,2.265718357485555e-05
