stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage1,754,1154.0,0.8420000672340393,0.8425368534709474,-0.0017851330185456593,0.00013619981233742307,0.00013619981233742307
Stage1,755,1155.0,0.8403998613357544,0.8408191769799531,-0.001650601125170903,0.0001332953486382904,0.0001332953486382904
Stage1,756,1156.0,0.8389200568199158,0.8392356512206056,-0.0015185423212690785,0.00013175553837443954,0.00013175553837443954
Stage1,757,1157.0,0.8375800848007202,0.837782092337415,-0.0013870900484220239,0.00012906350474928274,0.00012906350474928274
Stage1,758,1158.0,0.836280107498169,0.8364614711237616,-0.001260415311770513,0.00012353679681526009,0.00012353679681526009
Stage1,759,1159.0,0.8351501226425171,0.8352612617138739,-0.0011400164547915037,0.00011745858317815938,0.00011745858317815938
Stage1,760,1160.0,0.8340999484062195,0.8341814382141786,-0.0010254981454141943,0.00010837434619342945,0.00010837434619342945
Stage1,761,1161.0,0.8331499695777893,0.8332102654230455,-0.0009232677624046448,9.777783497671999e-05,9.777783497671999e-05
Stage1,762,1162.0,0.8323900699615479,0.8323349026893693,-0.0008299424754607543,8.961772464233242e-05,8.961772464233242e-05
Stage1,763,1163.0,0.8316200375556946,0.831550380472124,-0.00074403231311998,7.862850627377016e-05,7.862850627377016e-05
