row,parse_ok,original_length,retained_length,min,max,mean
296,True,2151,2101,0.07900000363588333,0.8930000066757202,0.4313250780105591
297,True,2151,2101,0.07000000029802322,0.9070000052452087,0.514060914516449
298,True,2151,2101,0.10300000011920929,0.9290000200271606,0.5368762612342834
299,True,2151,2101,0.09399999678134918,0.9100000262260437,0.4853065311908722
300,True,2151,2101,0.20000000298023224,0.9459999799728394,0.5863122344017029
301,True,2151,2101,0.07599999755620956,0.9279999732971191,0.49959444999694824
302,True,2151,2101,0.09300000220537186,0.906000018119812,0.49951788783073425
303,True,2151,2101,0.09399999678134918,0.9440000057220459,0.5269185900688171
304,True,2151,2101,0.13899999856948853,0.9359999895095825,0.5745791792869568
305,True,2151,2101,0.08799999952316284,0.9129999876022339,0.5146130323410034
306,True,2151,2101,0.15600000321865082,0.9020000100135803,0.5674274563789368
307,True,2151,2101,0.0860000029206276,0.9020000100135803,0.5530209541320801
308,True,2151,2101,0.07000000029802322,0.8889999985694885,0.5117524862289429
309,True,2151,2101,0.15199999511241913,0.8960000276565552,0.5801141858100891
310,True,2151,2101,0.09000000357627869,0.8960000276565552,0.5239433646202087
311,True,2151,2101,0.06800000369548798,0.8830000162124634,0.51027512550354
312,True,2151,2101,0.1340000033378601,0.8949999809265137,0.5894345641136169
313,True,2151,2101,0.07400000095367432,0.9829999804496765,0.6239842772483826
314,True,2151,2101,0.07000000029802322,0.878000020980835,0.5514983534812927
315,True,2151,2101,0.10400000214576721,0.8960000276565552,0.5753764510154724
316,True,2151,2101,0.0729999989271164,0.9279999732971191,0.5864530801773071
317,True,2151,2101,0.16099999845027924,0.871999979019165,0.5807377696037292
318,True,2151,2101,0.23100000619888306,0.9509999752044678,0.6362417936325073
319,True,2151,2101,0.08399999886751175,0.9390000104904175,0.5944217443466187
320,True,2151,2101,0.10499999672174454,0.8799999952316284,0.5433502793312073
321,True,2151,2101,0.11100000143051147,0.9269999861717224,0.5925759077072144
322,True,2151,2101,0.07000000029802322,0.9290000200271606,0.5696596503257751
323,True,2151,2101,0.06199999898672104,0.902999997138977,0.567844808101654
324,True,2151,2101,0.07599999755620956,0.925000011920929,0.5893602967262268
325,True,2151,2101,0.05900000035762787,0.921999990940094,0.5669072270393372
326,True,2151,2101,0.20000000298023224,0.9369999766349792,0.6331318020820618
327,True,2151,2101,0.10000000149011612,0.8610000014305115,0.5469685792922974
328,True,2151,2101,0.07999999821186066,0.8339999914169312,0.5308095812797546
329,True,2151,2101,0.05700000002980232,0.8870000243186951,0.557127058506012
330,True,2151,2101,0.06199999898672104,0.9309999942779541,0.5722432732582092
331,True,2151,2101,0.08100000023841858,0.8610000014305115,0.528816282749176
332,True,2151,2101,0.061000000685453415,0.9259999990463257,0.5564112663269043
333,True,2151,2101,0.1120000034570694,0.8740000128746033,0.5476924777030945
334,True,2151,2101,0.19699999690055847,0.8949999809265137,0.6066488027572632
335,True,2151,2101,0.07999999821186066,0.9079999923706055,0.5675302147865295
336,True,2151,2101,0.06400000303983688,0.9190000295639038,0.5749086141586304
337,True,2151,2101,0.052000001072883606,0.9190000295639038,0.5628638863563538
338,True,2151,2101,0.14300000667572021,0.8569999933242798,0.5460699796676636
339,True,2151,2101,0.1550000011920929,0.9179999828338623,0.6111922860145569
340,True,2151,2101,0.11299999803304672,0.8980000019073486,0.5788443088531494
341,True,2151,2101,0.0689999982714653,0.8769999742507935,0.5468867421150208
342,True,2151,2101,0.2549999952316284,0.890999972820282,0.6315678358078003
343,True,2151,2101,0.04600000008940697,0.9120000004768372,0.5503379106521606
344,True,2151,2101,0.06300000101327896,0.890999972820282,0.5427948832511902
345,True,2151,2101,0.05700000002980232,0.8930000066757202,0.5630989670753479
346,True,2151,2101,0.0820000022649765,0.8899999856948853,0.5579667091369629
347,True,2151,2101,0.10000000149011612,0.8809999823570251,0.5581851601600647
348,True,2151,2101,0.0560000017285347,0.9150000214576721,0.5688081383705139
349,True,2151,2101,0.09399999678134918,0.9089999794960022,0.5717396140098572
350,True,2151,2101,0.04500000178813934,0.8920000195503235,0.5388348698616028
351,True,2151,2101,0.05999999865889549,0.9269999861717224,0.5884516835212708
352,True,2151,2101,0.0860000029206276,0.8989999890327454,0.5636839270591736
353,True,2151,2101,0.04399999976158142,0.8930000066757202,0.550466001033783
354,True,2151,2101,0.05299999937415123,0.8960000276565552,0.555001437664032
355,True,2151,2101,0.0560000017285347,0.9110000133514404,0.5573798418045044
356,True,2151,2101,0.05400000140070915,0.8949999809265137,0.5520756840705872
357,True,2151,2101,0.04899999871850014,0.906000018119812,0.5530104637145996
358,True,2151,2101,0.04500000178813934,0.8809999823570251,0.5370538234710693
359,True,2151,2101,0.08399999886751175,0.9340000152587891,0.5790204405784607
360,True,2151,2101,0.061000000685453415,0.9380000233650208,0.5530994534492493
