stage,change_type,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,score
Dry,local_minimum,1330,1730.0,0.6734573841094971,0.6744504510445981,2.8280191901763896e-05,9.392944773620182e-05,0.0404363915283511
Dry,slope_curvature_change,1416,1816.0,0.7009466290473938,0.700929352928285,0.0003100395449758264,-9.062819635688446e-05,8.839179560843347e-05
Dry,local_maximum,1459,1859.0,0.7149681448936462,0.7148868425729492,-2.0784595904987935e-05,-5.537327403470904e-05,0.0404363915283511
Dry,slope_curvature_change,1513,1913.0,0.5297768115997314,0.5304303777110388,-0.004624995438873347,0.0003395680153932823,0.000339543526196015
Dry,local_minimum,1530,1930.0,0.49615952372550964,0.49608404468338263,2.933788653969316e-05,0.00016568668788646823,0.0533156591752052
Dry,local_maximum,1598,1998.0,0.5493616461753845,0.5493997038585878,3.1733430905789284e-06,-7.868892159956786e-05,0.0533156591752052
Dry,slope_curvature_change,1609,2009.0,0.5436597466468811,0.5434769646729939,-0.0011687585269371525,-0.00012862046153805373,0.00012843503407389267
Dry,local_minimum,1741,2141.0,0.36026594042778015,0.36040105109013865,-1.7682839867250166e-05,3.993617432319907e-05,0.06569888192694079
Dry,local_maximum,1830,2230.0,0.4262552857398987,0.42609993301707944,-1.3581520144800852e-05,-0.00010687971708205068,0.06569888192694079
Dry,slope_curvature_change,1835,2235.0,0.4248511493206024,0.4246865668495807,-0.0005593479722391936,-0.00011250177421494312,0.0001114374811155977
Dry,slope_curvature_change,1908,2308.0,0.34171274304389954,0.34255496697834964,-0.0003286047342971332,0.00013385979736137144,0.0001338045015314704
