row,parse_ok,original_length,retained_length,min,max,mean
237,True,2151,2101,0.06199999898672104,0.9340000152587891,0.4905782639980316
238,True,2151,2101,0.06400000303983688,0.9120000004768372,0.46790480613708496
239,True,2151,2101,0.054999999701976776,0.9120000004768372,0.4511532783508301
240,True,2151,2101,0.05700000002980232,0.925000011920929,0.4636939465999603
241,True,2151,2101,0.057999998331069946,0.9120000004768372,0.457529753446579
242,True,2151,2101,0.050999999046325684,0.8939999938011169,0.4697287082672119
243,True,2151,2101,0.04600000008940697,0.8999999761581421,0.49139028787612915
244,True,2151,2101,0.0689999982714653,1.003000020980835,0.49969393014907837
245,True,2151,2101,0.06400000303983688,0.9760000109672546,0.49358731508255005
246,True,2151,2101,0.05400000140070915,0.9399999976158142,0.5108519792556763
247,True,2151,2101,0.0729999989271164,1.0160000324249268,0.512147068977356
248,True,2151,2101,0.06599999964237213,0.9850000143051147,0.45676863193511963
249,True,2151,2101,0.0729999989271164,1.0130000114440918,0.5234811902046204
250,True,2151,2101,0.07000000029802322,0.9959999918937683,0.5143422484397888
251,True,2151,2101,0.0729999989271164,1.0399999618530273,0.5427263379096985
252,True,2151,2101,0.07400000095367432,1.0290000438690186,0.5527486801147461
253,True,2151,2101,0.04600000008940697,1.0540000200271606,0.4987586736679077
254,True,2151,2101,0.06199999898672104,1.0019999742507935,0.47400525212287903
255,True,2151,2101,0.05000000074505806,0.9980000257492065,0.46242737770080566
256,True,2151,2101,0.050999999046325684,1.0420000553131104,0.5381699800491333
257,True,2151,2101,0.052000001072883606,0.9940000176429749,0.543938159942627
258,True,2151,2101,0.05299999937415123,0.9919999837875366,0.4932165741920471
259,True,2151,2101,0.052000001072883606,1.0329999923706055,0.48649072647094727
260,True,2151,2101,0.0729999989271164,0.9959999918937683,0.48782479763031006
261,True,2151,2101,0.06800000369548798,0.9900000095367432,0.5245863795280457
262,True,2151,2101,0.050999999046325684,0.9850000143051147,0.4601247310638428
263,True,2151,2101,0.06499999761581421,1.031000018119812,0.5100628733634949
264,True,2151,2101,0.050999999046325684,0.9259999990463257,0.4230504333972931
265,True,2151,2101,0.07100000232458115,0.9950000047683716,0.47180578112602234
266,True,2151,2101,0.06400000303983688,0.9860000014305115,0.47721943259239197
267,True,2151,2101,0.0689999982714653,1.0149999856948853,0.5643150806427002
268,True,2151,2101,0.07500000298023224,0.9980000257492065,0.5215935707092285
269,True,2151,2101,0.057999998331069946,0.9990000128746033,0.5312551259994507
270,True,2151,2101,0.05999999865889549,0.9700000286102295,0.5280028581619263
271,True,2151,2101,0.05700000002980232,1.0219999551773071,0.5713589191436768
272,True,2151,2101,0.04899999871850014,0.9100000262260437,0.42838218808174133
273,True,2151,2101,0.052000001072883606,0.9919999837875366,0.48950451612472534
274,True,2151,2101,0.05000000074505806,0.9300000071525574,0.4587377607822418
275,True,2151,2101,0.05299999937415123,0.9559999704360962,0.4788933992385864
276,True,2151,2101,0.04899999871850014,0.8989999890327454,0.4219186305999756
277,True,2151,2101,0.057999998331069946,0.9570000171661377,0.49360015988349915
278,True,2151,2101,0.05900000035762787,0.9390000104904175,0.49806615710258484
279,True,2151,2101,0.06199999898672104,0.9049999713897705,0.4480704665184021
280,True,2151,2101,0.06800000369548798,0.9449999928474426,0.4564107656478882
281,True,2151,2101,0.06199999898672104,0.8859999775886536,0.42961543798446655
282,True,2151,2101,0.0560000017285347,0.9290000200271606,0.4731646776199341
283,True,2151,2101,0.05400000140070915,0.949999988079071,0.5688163042068481
284,True,2151,2101,0.05999999865889549,0.9300000071525574,0.45239120721817017
285,True,2151,2101,0.05400000140070915,0.9599999785423279,0.513549268245697
286,True,2151,2101,0.06800000369548798,0.9449999928474426,0.4564107656478882
287,True,2151,2101,0.05900000035762787,0.9390000104904175,0.49806615710258484
